-6, -986, 166
-6, -986, 166
1, -988, 160
-6, -993, 160
-14, -1005, 160
-3, -996, 157
-8, -1006, 170
-8, -1006, 170
-8, -1014, 173
-12, -1011, 175
-9, -1001, 168
-5, -982, 148
-6, -996, 158
-4, -1000, 174
-5, -984, 169
-5, -984, 169
-8, -972, 153
-3, -968, 140
4, -983, 141
11, -1008, 157
15, -1033, 158
18, -1087, 136
18, -1087, 136
-11, -1183, 146
-41, -1394, 232
-53, -1663, 378
-101, -1819, 424
-59, -1801, 321
35, -1791, 200
77, -1862, 310
-8, -1839, 495
-102, -1592, 504
-87, -1246, 364
-37, -884, 145
30, -583, -58
30, -583, -58
102, -388, -172
77, -321, -245
6, -332, -217
7, -399, -174
39, -420, -177
60, -422, -196
68, -388, -223
68, -388, -223
64, -360, -284
11, -328, -351
-34, -388, -324
-35, -486, -260
-52, -545, -208
-,-,-
-33, -984, 111
-12, -992, 160
4, -1000, 150
4, -1000, 150
-7, -1024, 165
-20, -1025, 182
-22, -1034, 180
-24, -1030, 162
-36, -1028, 155
-31, -1030, 164
-30, -1029, 174
-39, -1027, 176
-29, -1019, 165
-26, -1021, 153
-19, -1034, 167
-23, -1047, 163
-14, -1084, 154
-14, -1084, 154
11, -1167, 162
0, -1302, 206
-22, -1415, 225
-38, -1503, 224
-60, -1569, 176
-61, -1666, 218
-58, -1726, 261
-99, -1736, 354
-78, -1667, 367
-13, -1476, 279
17, -1179, 121
-4, -980, 10
-4, -980, 10
-48, -793, 6
-11, -606, -24
5, -508, -68
1, -432, -114
1, -432, -114
22, -328, -192
29, -288, -257
49, -283, -297
106, -379, -226
163, -463, -195
149, -500, -143
109, -499, -184
-,-,-
-27, -995, 192
-23, -1026, 170
-10, -1019, 187
-9, -1001, 193
-12, -1003, 190
-18, -1011, 198
-18, -1011, 198
-32, -1024, 198
-43, -1030, 199
-35, -1013, 192
-21, -1011, 184
-28, -1020, 176
-43, -1014, 180
-47, -1010, 183
-40, -994, 175
-41, -1012, 173
-13, -1059, 193
-12, -1112, 199
-26, -1191, 217
-29, -1306, 266
-28, -1450, 351
-49, -1505, 344
-46, -1460, 233
-46, -1460, 233
-137, -1457, 112
-157, -1567, 165
-115, -1668, 383
-80, -1691, 465
-38, -1502, 373
25, -1269, 278
67, -1013, 142
62, -780, 4
53, -645, -74
-10, -607, -50
-84, -571, -36
-84, -571, -36
-77, -458, -147
-84, -405, -234
-55, -398, -248
-14, -400, -238
-15, -381, -240
41, -346, -281
-,-,-
12, -990, 218
-9, -1031, 59
7, -1007, 156
-12, -1012, 189
-29, -1035, 174
-26, -1022, 186
-26, -1022, 186
-42, -1026, 174
-46, -1031, 176
-56, -1028, 172
-61, -1028, 159
-47, -1013, 158
-28, -1019, 168
-36, -1035, 173
-44, -1034, 179
-47, -1037, 176
-31, -1030, 161
-30, -1057, 166
-49, -1142, 216
-105, -1274, 229
-128, -1374, 220
-58, -1448, 185
20, -1545, 178
29, -1648, 271
29, -1648, 271
-3, -1702, 340
-50, -1630, 328
-51, -1480, 264
-35, -1311, 179
-37, -1173, 129
-36, -1038, 87
-89, -930, 16
-80, -791, -29
-48, -669, -106
-31, -608, -132
-10, -595, -126
-10, -595, -126
-16, -568, -124
-13, -495, -169
-2, -415, -230
5, -403, -275
50, -439, -249
92, -483, -208
46, -502, -165
-,-,-
-31, -958, 139
-7, -989, 153
30, -1008, 203
25, -1033, 226
-7, -1034, 219
-38, -985, 176
-23, -965, 150
-23, -965, 150
-12, -1001, 168
-20, -1031, 209
-34, -1018, 205
-33, -1004, 183
-24, -977, 154
-19, -995, 176
-17, -1011, 197
-13, -1009, 190
-5, -997, 184
-8, -990, 181
-8, -990, 181
-3, -980, 177
-3, -985, 184
-1, -978, 172
1, -979, 163
-14, -986, 177
-14, -986, 177
-25, -1009, 186
-27, -1053, 184
-34, -1107, 187
-42, -1246, 223
-90, -1510, 327
-154, -1701, 390
-131, -1713, 371
-68, -1663, 323
-10, -1640, 295
22, -1585, 321
-45, -1480, 327
-19, -1301, 268
23, -1134, 176
25, -996, 107
25, -996, 107
1, -861, 58
-41, -689, -45
-58, -564, -140
-37, -463, -221
0, -486, -221
-22, -544, -188
-15, -546, -180
-15, -546, -180
17, -508, -210
34, -493, -249
35, -470, -282
57, -458, -284
77, -477, -308
45, -545, -308
-,-,-
-36, -981, 146
-45, -1029, 166
-13, -1023, 185
16, -982, 169
16, -982, 169
12, -956, 136
-29, -975, 138
-44, -988, 160
-35, -989, 169
-20, -983, 159
-26, -965, 153
-51, -967, 152
-51, -967, 152
-40, -976, 155
-30, -976, 144
-20, -998, 150
-12, -1003, 169
-18, -993, 175
-19, -981, 166
-24, -973, 149
-31, -960, 142
-21, -983, 154
-21, -983, 154
-3, -978, 159
10, -984, 152
1, -1015, 152
-3, -1064, 162
1, -1138, 163
11, -1237, 203
11, -1237, 203
13, -1364, 246
-58, -1467, 289
-137, -1549, 313
-155, -1564, 285
-210, -1627, 294
-196, -1628, 269
-222, -1619, 242
-226, -1611, 295
-194, -1493, 278
-151, -1313, 232
-113, -1163, 169
-90, -995, 85
-49, -812, 26
-10, -640, -70
82, -491, -144
116, -389, -215
126, -373, -234
126, -373, -234
91, -362, -216
102, -323, -242
163, -295, -273
224, -301, -335
157, -405, -298
19, -548, -273
-80, -631, -257
-96, -678, -269
-74, -717, -246
-,-,-
-33, -966, 135
-33, -966, 135
-8, -992, 146
24, -1033, 164
13, -1031, 166
-14, -994, 148
-41, -1006, 149
-46, -1019, 145
-51, -1015, 145
-50, -1019, 133
-44, -1016, 146
-42, -1009, 147
-42, -1009, 147
-29, -1002, 144
-24, -1006, 145
-28, -1015, 158
-21, -1003, 147
-11, -999, 139
-12, -1012, 148
-17, -1038, 150
-22, -1044, 147
-25, -1072, 144
-38, -1138, 130
-67, -1276, 172
-56, -1404, 219
-46, -1451, 212
-46, -1455, 201
-18, -1503, 210
-17, -1535, 245
-17, -1535, 245
-43, -1519, 222
-28, -1459, 185
-12, -1388, 182
29, -1325, 177
46, -1244, 168
15, -1123, 94
-7, -970, -5
-3, -831, -90
-3, -831, -90
44, -768, -105
80, -735, -97
94, -681, -99
73, -619, -116
65, -499, -180
64, -334, -253
102, -232, -330
102, -232, -330
123, -205, -345
-,-,-
10, -1005, 138
10, -1005, 191
12, -1059, 191
-3, -1029, 151
19, -957, 164
26, -1005, 193
-7, -1042, 182
-18, -1034, 169
-20, -1034, 166
-23, -1030, 153
-29, -1041, 164
-25, -1024, 149
-23, -1025, 155
-23, -1025, 155
-25, -1033, 175
-7, -1034, 168
-6, -1033, 157
-27, -1049, 148
-37, -1059, 165
-36, -1080, 190
-37, -1107, 201
-40, -1154, 172
-63, -1228, 154
-74, -1316, 165
-53, -1419, 221
-45, -1485, 286
-44, -1475, 251
-16, -1422, 208
3, -1327, 176
3, -1327, 176
68, -1241, 148
101, -1163, 119
113, -1100, 98
81, -1055, 64
48, -1022, 55
52, -959, 30
52, -959, 30
51, -864, -44
49, -779, -124
18, -786, -140
-21, -785, -101
-23, -803, -93
7, -741, -112
7, -741, -112
40, -662, -148
1, -584, -217
-21, -547, -264
-10, -542, -277
0, -549, -269
0, -581, -267
22, -607, -251
-,-,-
-3, -951, 209
6, -946, 63
24, -963, 178
37, -970, 183
37, -970, 183
60, -974, 186
